match_id,url,competition,round,date,time,venue,spectators,referee,assistants,home_team,away_team,score,score_home,score_away,halftime,coach_home,coach_away,ok,error
3910265,https://www.oefb.at/Spiel/Druck/3910265/,Oberliga Mitte West,3. Runde,29.08.2025,19:00,Gleinstätten (Tondachstadion),200,Christian Stockreiter,Alem Kulasin; Alfred Kislick,SVU Tondach Gleinstätten,SV MM Frohnleiten,1:1,1,1,0:1,Samir Jasarevic,Patrick Wolf,True,
3910246,https://www.oefb.at/Spiel/Druck/3910246/,Oberliga Mitte West,3. Runde,29.08.2025,19:00,Mooskirchen (Josef-Tanzer-Sportanlage),170,"Bernhard Reiter , MEd",Fabian Penasso; Sladan Markovic,USV Hoome Mooskirchen,Andritz,3:1,3,1,0:1,Jürgen Schautzer,Mag. Marco Pegrin,True,
3909999,https://www.oefb.at/Spiel/Druck/3909999/,Oberliga Mitte West,3. Runde,29.08.2025,19:00,Hengsberg (Hengiststadion) (Hengiststadion Hengsberg),150,Mario Vonic,Wolfgang Glössl; Christian Kaiser,USV Kötz - Haus Hengsberg,SV DIGGERS & MORE Gössendorf,4:1,4,1,1:0,Franz Almer,Daniel Hofer,True,
3959896,https://www.oefb.at/Spiel/Druck/3959896/,Oberliga Mitte West,4. Runde,23.09.2025,19:00,Sportanlage Kainbach bei Graz (Ragnitzstr.) (Naturrasenplatz),250,Martin Lödl,Miro Ilic; Miroslav Stojkovic,USV A - TEC OFNER Kainbach I,GAK 1902 Amat.,1:1,1,1,0:0,Rene Glashüttner,Michael Liendl,True,
3910200,https://www.oefb.at/Spiel/Druck/3910200/,Oberliga Mitte West,4. Runde,06.09.2025,18:00,Holzbau Lappi Arena Gabersdorf (Sportplatz Gabersdorf),220,Heimo Blümel,Manuel Reinbacher; Patrick Gehrer,USV Fliesen Klampfer Gabersdorf,SC Porr - Scherbinek Unterpremstätten,6:1,6,1,3:0,Michael Sammer,Thomas Neuhold,True,
3909952,https://www.oefb.at/Spiel/Druck/3909952/,Oberliga Mitte West,4. Runde,06.09.2025,17:30,Arena Großklein (Großklein Hauptfeld),500,Edin Kudic,Ing. Jasmin Mehmedinovic; Akin Er,FC Diesel Kino AW Versicherungsmakler Großklein,USV Kötz - Haus Hengsberg,5:1,5,1,1:0,Vladica Grujic,Franz Almer,True,
3910217,https://www.oefb.at/Spiel/Druck/3910217/,Oberliga Mitte West,4. Runde,05.09.2025,19:00,,200,Dr. Patrik Kügerl,Günther Braunstein; Dusan Popadic,Andritz,SU Rebenland,2:1,2,1,2:0,Mag. Marco Pegrin,Wolfgang Hopfer,True,
3910080,https://www.oefb.at/Spiel/Druck/3910080/,Oberliga Mitte West,4. Runde,05.09.2025,19:00,,503,Mario Vonic,Manuel Stüber-Neuhold; Franz Nöst,SV Ceram Austria Frauental,SVU Tondach Gleinstätten,0:1,0,1,0:0,Patrick Posch,Samir Jasarevic,True,
3910042,https://www.oefb.at/Spiel/Druck/3910042/,Oberliga Mitte West,4. Runde,05.09.2025,19:00,,100,"Daniel Hofer , MBA",Edin Kudic; Edis Kudic,SV DIGGERS & MORE Gössendorf,USV Hoome Mooskirchen,4:4,4,4,2:3,Daniel Hofer,Jürgen Schautzer,True,
3910236,https://www.oefb.at/Spiel/Druck/3910236/,Oberliga Mitte West,4. Runde,05.09.2025,19:00,,150,Paul Prosen,Thomas Wamberger; Franz Pachernegg,SV MM Frohnleiten,1. FC Leibnitz,2:1,2,1,1:1,Patrick Wolf,Ewald Klampfer,True,
3910251,https://www.oefb.at/Spiel/Druck/3910251/,Oberliga Mitte West,5. Runde,13.09.2025,18:00,,125,Serdar Altun,Stefan Dirnbauer; Manuel Stüber-Neuhold,GAK 1902 Amat.,USV Fliesen Klampfer Gabersdorf,2:0,2,0,1:0,Michael Liendl,Michael Sammer,True,
3910275,https://www.oefb.at/Spiel/Druck/3910275/,Oberliga Mitte West,5. Runde,13.09.2025,16:00,Hubert Vamlek Sportanlage AC Linden Leibnitz (Sportplatz Leibnitz AC),200,Christian Omulec,Alem Kulasin; Gerhard Kaiser,1. FC Leibnitz,SV Ceram Austria Frauental,0:0,0,0,0:0,Kenan Menkovic,Patrick Posch,True,
3909992,https://www.oefb.at/Spiel/Druck/3909992/,Oberliga Mitte West,5. Runde,12.09.2025,19:00,,150,Daniel Kreiner,Christian Pock; Peter Stanzel,SC Porr - Scherbinek Unterpremstätten,Andritz,3:0,3,0,2:0,Thomas Neuhold,Mag. Marco Pegrin,True,
3909977,https://www.oefb.at/Spiel/Druck/3909977/,Oberliga Mitte West,5. Runde,12.09.2025,19:00,,100,Franz Josef Krainer,Alfred Amtmann; Herbert Klamminger,SU Rebenland,SV DIGGERS & MORE Gössendorf,2:2,2,2,1:2,Wolfgang Hopfer,Daniel Hofer,True,
3909981,https://www.oefb.at/Spiel/Druck/3909981/,Oberliga Mitte West,5. Runde,12.09.2025,19:00,Gleinstätten (Tondachstadion),150,Salhudin Causevic,Alexander Schäfmann; Lukas Durlacher,SVU Tondach Gleinstätten,USV A - TEC OFNER Kainbach I,2:0,2,0,0:0,Samir Jasarevic,Mag. Marcelo Zeiner,True,
3910256,https://www.oefb.at/Spiel/Druck/3910256/,Oberliga Mitte West,5. Runde,12.09.2025,19:00,Mooskirchen (Josef-Tanzer-Sportanlage),250,"Kevin Walzl , BA",Miro Ilic; August Schönwetter,USV Hoome Mooskirchen,FC Diesel Kino AW Versicherungsmakler Großklein,1:0,1,0,1:0,Jürgen Schautzer,Vladica Grujic,True,
3910044,https://www.oefb.at/Spiel/Druck/3910044/,Oberliga Mitte West,5. Runde,12.09.2025,19:00,Hengsberg (Hengiststadion) (Hengiststadion Hengsberg),150,"Bernhard Reiter , MEd",Christian Moitzi; Sladan Markovic,USV Kötz - Haus Hengsberg,SV MM Frohnleiten,4:1,4,1,3:1,Franz Almer,Patrick Wolf,True,
3910112,https://www.oefb.at/Spiel/Druck/3910112/,Oberliga Mitte West,6. Runde,21.09.2025,11:00,Gleinstätten (Tondachstadion) (Sportplatz Gleinstätten),400,Shpresim Kramoviku,Peter Hegedüs; Edin Cenanovic,SVU Tondach Gleinstätten,1. FC Leibnitz,1:2,1,2,1:1,Samir Jasarevic,Ewald Klampfer,True,
3910144,https://www.oefb.at/Spiel/Druck/3910144/,Oberliga Mitte West,6. Runde,20.09.2025,17:00,Arena Großklein (Großklein Hauptfeld),450,Tarik Sahbegovic,Erwin Komornyik; Klaus Brunner,FC Diesel Kino AW Versicherungsmakler Großklein,SU Rebenland,4:1,4,1,0:0,Vladica Grujic,Wolfgang Hopfer,True,
3910191,https://www.oefb.at/Spiel/Druck/3910191/,Oberliga Mitte West,6. Runde,19.09.2025,19:00,,265,Julia Stefanie Baier,Lena Hirtl; Heike Leitinger,Andritz,GAK 1902 Amat.,2:3,2,3,2:1,Mag. Marco Pegrin,Michael Liendl,True,
3909976,https://www.oefb.at/Spiel/Druck/3909976/,Oberliga Mitte West,6. Runde,19.09.2025,19:00,,250,Gerhard Wango,Roland Gierer; August Schönwetter,SV Ceram Austria Frauental,USV Kötz - Haus Hengsberg,0:3,0,3,0:1,Patrick Posch,Franz Almer,True,
3910151,https://www.oefb.at/Spiel/Druck/3910151/,Oberliga Mitte West,6. Runde,19.09.2025,19:00,,200,Michael Riedel,"Kevin Walzl , BA; Filip Blazevic",SV DIGGERS & MORE Gössendorf,SC Porr - Scherbinek Unterpremstätten,1:1,1,1,1:1,Daniel Hofer,Thomas Neuhold,True,
3910136,https://www.oefb.at/Spiel/Druck/3910136/,Oberliga Mitte West,6. Runde,19.09.2025,19:00,,100,Thomas Fluch,Stefan Ranzenmayr; Sven Rudolf Gierer,SV MM Frohnleiten,USV Hoome Mooskirchen,0:1,0,1,0:0,Patrick Wolf,Jürgen Schautzer,True,
3910201,https://www.oefb.at/Spiel/Druck/3910201/,Oberliga Mitte West,6. Runde,19.09.2025,19:00,Sportanlage Kainbach bei Graz (Ragnitzstr.),50,Gerald Bauernfeind,Thomas Wamberger; Franz Pachernegg,USV A - TEC OFNER Kainbach I,USV Fliesen Klampfer Gabersdorf,2:2,2,2,1:0,Mag. Marcelo Zeiner,Michael Sammer,True,
3910289,https://www.oefb.at/Spiel/Druck/3910289/,Oberliga Mitte West,7. Runde,30.09.2025,19:00,SU Rebenland Arnfels (Sportplatz Arnfels),200,Serdar Altun,Wolfgang Glössl; Michael Ruck,SU Rebenland,SV MM Frohnleiten,0:1,0,1,0:1,Wolfgang Hopfer,Patrick Wolf,True,
3910085,https://www.oefb.at/Spiel/Druck/3910085/,Oberliga Mitte West,7. Runde,30.09.2025,19:00,Mooskirchen (Josef-Tanzer-Sportanlage) (Sportplatz Mooskirchen),140,Roland Schweiger,"Bernhard Reiter , MEd; Fabio-Luca Stadler",USV Hoome Mooskirchen,SV Ceram Austria Frauental,1:2,1,2,1:2,Wolfgang Rothschedl,Patrick Posch,True,
3910118,https://www.oefb.at/Spiel/Druck/3910118/,Oberliga Mitte West,7. Runde,30.09.2025,19:00,Hengsberg (Hengiststadion) (Hengiststadion Hengsberg),150,Mag. Thomas Ofner,Jörg Hofgartner; Vedad Emso,USV Kötz - Haus Hengsberg,SVU Tondach Gleinstätten,0:2,0,2,0:1,Franz Almer,Samir Jasarevic,True,
3910097,https://www.oefb.at/Spiel/Druck/3910097/,Oberliga Mitte West,7. Runde,27.09.2025,16:00,Hubert Vamlek Sportanlage AC Linden Leibnitz (Sportplatz Leibnitz AC),200,Thomas Fluch,"Kevin Walzl , BA; Salvador-Miguel Treiber",1. FC Leibnitz,USV A - TEC OFNER Kainbach I,3:2,3,2,0:2,Ewald Klampfer,Mag.,True,
3910123,https://www.oefb.at/Spiel/Druck/3910123/,Oberliga Mitte West,7. Runde,26.09.2025,19:30,Sportzentrum Graz-Weinzödl (Sportplatz GAK Profis),100,Christian Stockreiter,"Daniel Schalk; Michael Mittasch , BA MA",GAK 1902 Amat.,SV DIGGERS & MORE Gössendorf,4:3,4,3,3:1,Michael Liendl,Daniel Hofer,True,
3910281,https://www.oefb.at/Spiel/Druck/3910281/,Oberliga Mitte West,7. Runde,26.09.2025,19:00,,220,Roland Gierer,Gerhard Wango; Marcel Rößler,SC Porr - Scherbinek Unterpremstätten,FC Diesel Kino AW Versicherungsmakler Großklein,0:4,0,4,0:1,Thomas Neuhold,Vladica Grujic,True,
3910013,https://www.oefb.at/Spiel/Druck/3910013/,Oberliga Mitte West,7. Runde,26.09.2025,19:00,,200,Dominik Salzger,Sascha Koprivnik; Patrick Windisch,USV Fliesen Klampfer Gabersdorf,Andritz,3:1,3,1,1:1,Michael Sammer,Mag. Marco Pegrin,True,
3910028,https://www.oefb.at/Spiel/Druck/3910028/,Oberliga Mitte West,8. Runde,05.10.2025,10:30,Hubert Vamlek Sportanlage AC Linden Leibnitz (Sportplatz Leibnitz AC),120,Stojan Vukota,Mag. Adnan Dambo; Peter Hegedüs,1. FC Leibnitz,USV Kötz - Haus Hengsberg,3:1,3,1,1:1,Ewald Klampfer,Franz Almer,True,
3910025,https://www.oefb.at/Spiel/Druck/3910025/,Oberliga Mitte West,8. Runde,04.10.2025,17:00,Arena Großklein (Großklein Hauptfeld),250,Fabio-Luca Stadler,"Fabian Penasso; Florian Gruber , BA",FC Diesel Kino AW Versicherungsmakler Großklein,GAK 1902 Amat.,2:0,2,0,1:0,Vladica Grujic,Michael Liendl,True,
3910127,https://www.oefb.at/Spiel/Druck/3910127/,Oberliga Mitte West,8. Runde,04.10.2025,16:30,Sportanlage Kainbach bei Graz (Ragnitzstr.) (Naturrasenplatz),150,Paul Prosen,Dalibor Popovic; Josef Passat,USV A - TEC OFNER Kainbach I,Andritz,0:1,0,1,0:0,Mag. Marcelo Zeiner,Markus Eckhard,True,
3910055,https://www.oefb.at/Spiel/Druck/3910055/,Oberliga Mitte West,8. Runde,03.10.2025,19:00,,250,Werner Harrer,Christian Birnstingl; Johann Kresche,SV Ceram Austria Frauental,SU Rebenland,3:2,3,2,0:2,Patrick Posch,Wolfgang Hopfer,True,
3909973,https://www.oefb.at/Spiel/Druck/3909973/,Oberliga Mitte West,8. Runde,03.10.2025,19:00,,150,Gerald Mock,Alem Kulasin; Ing. Dino Peckovic,SV DIGGERS & MORE Gössendorf,USV Fliesen Klampfer Gabersdorf,2:0,2,0,1:0,Daniel Hofer,Michael Sammer,True,
3910152,https://www.oefb.at/Spiel/Druck/3910152/,Oberliga Mitte West,8. Runde,03.10.2025,19:00,,150,Christian Omulec,Christian Stockreiter; Dusan Popadic,SV MM Frohnleiten,SC Porr - Scherbinek Unterpremstätten,2:1,2,1,2:0,Patrick Wolf,Thomas Neuhold,True,
3910054,https://www.oefb.at/Spiel/Druck/3910054/,Oberliga Mitte West,8. Runde,03.10.2025,19:00,Gleinstätten (Tondachstadion),250,Serdar Altun,Franz Josef Krainer; Alexander Schäfmann,SVU Tondach Gleinstätten,USV Hoome Mooskirchen,1:0,1,0,1:0,Samir Jasarevic,Jürgen Schautzer,True,
3910267,https://www.oefb.at/Spiel/Druck/3910267/,Oberliga Mitte West,9. Runde,10.10.2025,19:30,Sportzentrum Graz-Weinzödl (Sportplatz GAK Hauptfeld),150,"Alexander Lappi , MSc",Fabio Claudio Kreiner; Johann Schadler,GAK 1902 Amat.,SV MM Frohnleiten,2:1,2,1,0:1,Michael Liendl,Patrick Wolf,True,
3910029,https://www.oefb.at/Spiel/Druck/3910029/,Oberliga Mitte West,9. Runde,10.10.2025,19:00,,170,Fabio-Luca Stadler,"Bernhard Reiter , MEd; Daniel Felber",Andritz,SV DIGGERS & MORE Gössendorf,0:0,0,0,0:0,Markus Eckhard,Daniel Hofer,True,
3910033,https://www.oefb.at/Spiel/Druck/3910033/,Oberliga Mitte West,9. Runde,10.10.2025,19:00,,120,Gerald Bauernfeind,Günther Pachler; Reinhold Summer,SC Porr - Scherbinek Unterpremstätten,SV Ceram Austria Frauental,1:1,1,1,0:1,Thomas Neuhold,Patrick Posch,True,
3910278,https://www.oefb.at/Spiel/Druck/3910278/,Oberliga Mitte West,9. Runde,10.10.2025,19:00,,350,Gerald Mock,Daniel Schalk; Martin Grain,SU Rebenland,SVU Tondach Gleinstätten,2:3,2,3,2:2,Wolfgang Hopfer,Samir Jasarevic,True,
3910260,https://www.oefb.at/Spiel/Druck/3910260/,Oberliga Mitte West,9. Runde,10.10.2025,19:00,,250,Christian Stockreiter,Stefan Grasser; Ing. Dino Peckovic,USV Fliesen Klampfer Gabersdorf,FC Diesel Kino AW Versicherungsmakler Großklein,0:2,0,2,0:2,Michael Sammer,Vladica Grujic,True,
3910253,https://www.oefb.at/Spiel/Druck/3910253/,Oberliga Mitte West,9. Runde,10.10.2025,19:00,Mooskirchen (Josef-Tanzer-Sportanlage),275,Mario Vonic,"Salhudin Causevic; DI (FH) Dieter Seifert , MBA",USV Hoome Mooskirchen,1. FC Leibnitz,0:4,0,4,0:1,Jürgen Schautzer,Ewald Klampfer,True,
3910063,https://www.oefb.at/Spiel/Druck/3910063/,Oberliga Mitte West,9. Runde,10.10.2025,19:00,Hengsberg (Hengiststadion) (Hengiststadion Hengsberg),100,"Kevin Walzl , BA",Stefan Ranzenmayr; Marcel Rößler,USV Kötz - Haus Hengsberg,USV A - TEC OFNER Kainbach I,2:1,2,1,2:1,Franz Almer,Mag.,True,
3910037,https://www.oefb.at/Spiel/Druck/3910037/,Oberliga Mitte West,10. Runde,18.10.2025,17:00,Arena Großklein (Großklein Hauptfeld),130,Thomas Fluch,"Kevin Walzl , BA; Sabine Weissl",FC Diesel Kino AW Versicherungsmakler Großklein,Andritz,3:1,3,1,2:0,Vladica Grujic,Markus Eckhard,True,
3910215,https://www.oefb.at/Spiel/Druck/3910215/,Oberliga Mitte West,10. Runde,18.10.2025,15:00,Hubert Vamlek Sportanlage AC Linden Leibnitz (Sportplatz Leibnitz AC),250,Heimo Blümel,Tarik Sahbegovic; Klaus Brunner,1. FC Leibnitz,SU Rebenland,4:0,4,0,2:0,Ewald Klampfer,Wolfgang Hopfer,True,
3910116,https://www.oefb.at/Spiel/Druck/3910116/,Oberliga Mitte West,10. Runde,17.10.2025,19:00,,250,Christian Birnstingl,Patrick Strini; Patrick Windisch,SV Ceram Austria Frauental,GAK 1902 Amat.,1:2,1,2,1:0,Patrick Posch,Michael Liendl,True,
3909951,https://www.oefb.at/Spiel/Druck/3909951/,Oberliga Mitte West,10. Runde,17.10.2025,19:00,,150,Salhudin Causevic,Alfred Amtmann; Manuel Glettler,SV MM Frohnleiten,USV Fliesen Klampfer Gabersdorf,3:0,3,0,1:0,Patrick Wolf,Michael Sammer,True,
3910242,https://www.oefb.at/Spiel/Druck/3910242/,Oberliga Mitte West,10. Runde,17.10.2025,19:00,Gleinstätten (Tondachstadion),200,Alem Kulasin,"Christian Stockreiter; Michael Mittasch , BA MA",SVU Tondach Gleinstätten,SC Porr - Scherbinek Unterpremstätten,0:2,0,2,0:2,Samir Jasarevic,Thomas Neuhold,True,
3910277,https://www.oefb.at/Spiel/Druck/3910277/,Oberliga Mitte West,10. Runde,17.10.2025,19:00,Sportanlage Kainbach bei Graz (Ragnitzstr.),156,Roland Schweiger,Martin Plank; Mag. (FH) Franz Hammer,USV A - TEC OFNER Kainbach I,SV DIGGERS & MORE Gössendorf,0:2,0,2,0:1,Mag.,Daniel Hofer,True,
3910229,https://www.oefb.at/Spiel/Druck/3910229/,Oberliga Mitte West,10. Runde,17.10.2025,19:00,Hengsberg (Hengiststadion) (Hengiststadion Hengsberg),150,Stefan Ranzenmayr,Filip Blazevic; August Schönwetter,USV Kötz - Haus Hengsberg,USV Hoome Mooskirchen,2:1,2,1,1:0,Franz Almer,Jürgen Schautzer,True,
3844725,https://www.oefb.at/Spiel/Druck/3844725/,Oberliga Süd Ost,1. Runde,17.08.2025,16:00,Stadion Schildbach Hartberg (Sportplatz Hartberg/U.),450,Markus Schweiger,Fahrudin Pedljic; Dusan Popadic,Hartberg / U. USV,SV multicenter FELDBACH 1919,1:1,1,1,0:1,Patrick Gruber,Werner Ostermann,True,
3844718,https://www.oefb.at/Spiel/Druck/3844718/,Oberliga Süd Ost,1. Runde,16.08.2025,17:00,,250,Dalibor Popovic,Ewald Dolliner; Franz Hofer,SV - SCHERMANN Erdbau- Wirtschaft Rohrbach,Dietersdorfer USV Loipersdorf,2:1,2,1,1:0,"Peter Pfeifer , BEd",Michael Tieber,True,
3844695,https://www.oefb.at/Spiel/Druck/3844695/,Oberliga Süd Ost,1. Runde,15.08.2025,19:00,Sportplatz USV Deutsch Goritz (Sportplatz Deutsch Goritz),200,Martin Lödl,Thomas Fluch; Nedim Zahirovic,Deutsch Goritz,SV LICHT - LOIDL Lafnitz II,1:0,1,0,1:0,Michael Rucker,Zoltan Vasas,True,
3844668,https://www.oefb.at/Spiel/Druck/3844668/,Oberliga Süd Ost,1. Runde,15.08.2025,19:00,,200,Fabio-Luca Stadler,"Florian Gruber , BA; Peter Schuhajek",SV ADA Anger,St. Margarethen / R.,1:0,1,0,1:0,Ing. Christof Seidl,Jakob Färber,True,
3844783,https://www.oefb.at/Spiel/Druck/3844783/,Oberliga Süd Ost,1. Runde,14.08.2025,19:00,Sportplatz SV Union RB Kühltransporte Klaunsner Ilztal (Sportplatz Ilztal),200,DI,Patrick Gehrer; Franz Nöst,Ilztal,SVH Elektrotechnik Pfeifer Waldbach,2:1,2,1,1:1,"DI (FH) Peter Reiter , MBA","Arrigo Kurz , MSc",True,
3844666,https://www.oefb.at/Spiel/Druck/3844666/,Oberliga Süd Ost,1. Runde,14.08.2025,19:00,Kulmlandstadion SV Pischelsdorf (Sportplatz Pischelsdorf),150,Erwin Komornyik,"Martin Kriehuber , MEd BEd; Martin Hartner",Pischelsdorf,SV TRIOTRONIK KROTTENDORF,2:0,2,0,1:0,"Mag. Christian Waldl , BEd",Emmanuel Atangana,True,
3844799,https://www.oefb.at/Spiel/Druck/3844799/,Oberliga Süd Ost,1. Runde,14.08.2025,19:00,Raiffeisenstadion Kirchberg/R. (Sportplatz Kirchberg/R.),250,Harald Ranz,Franz Pachernegg; Walter Kumpitsch,TSV RSI Systems Kirchberg / Raab,FC Almenland,6:1,6,1,2:1,Cristian Bisztriszki-Kovacs,Markus Durlacher,True,
3844671,https://www.oefb.at/Spiel/Druck/3844671/,Oberliga Süd Ost,2. Runde,23.08.2025,19:00,,200,Philipp Duschek,Jörg Hofgartner; Kurt Duschek,SV LICHT - LOIDL Lafnitz II,Hartberg / U. USV,0:1,0,1,0:0,Zoltan Vasas,Patrick Gruber,True,
3844646,https://www.oefb.at/Spiel/Druck/3844646/,Oberliga Süd Ost,2. Runde,23.08.2025,18:30,Waldbach (Waldstadion),200,Christian Birnstingl,"Dominik Salzger; Josip Jelic , BA",SVH Elektrotechnik Pfeifer Waldbach,SV ADA Anger,3:2,3,2,1:1,"Arrigo Kurz , MSc",Ing. Christof Seidl,True,
3844642,https://www.oefb.at/Spiel/Druck/3844642/,Oberliga Süd Ost,2. Runde,23.08.2025,17:00,,250,Manuel Reinbacher,"Erwin Komornyik; DI Alexander Pintscher , BSc",FC Almenland,Deutsch Goritz,0:0,0,0,0:0,Markus Durlacher,Michael Rucker,True,
3844687,https://www.oefb.at/Spiel/Druck/3844687/,Oberliga Süd Ost,2. Runde,23.08.2025,16:00,St. Margarethen/R (Edi Glieder Stadion) (Edi Glieder Stadion St. Margarethen/R.),250,Thomas Fluch,Roland Gierer; Nedim Zahirovic,St. Margarethen / R.,SV - SCHERMANN Erdbau- Wirtschaft Rohrbach,2:0,2,0,0:0,Jakob Färber,"Peter Pfeifer , BEd",True,
3844776,https://www.oefb.at/Spiel/Druck/3844776/,Oberliga Süd Ost,2. Runde,22.08.2025,19:00,,700,Mag.,Patrick Gehrer; Johann Kresche,Pischelsdorf,Ilztal,2:0,2,0,1:0,"Mag. Christian Waldl , BEd","DI (FH) Peter Reiter , MBA",True,
3844751,https://www.oefb.at/Spiel/Druck/3844751/,Oberliga Süd Ost,2. Runde,22.08.2025,19:00,,150,Alem Kulasin,Dr. Patrik Kügerl; Adel Ibrahim,SV TRIOTRONIK KROTTENDORF,SV multicenter FELDBACH 1919,3:3,3,3,2:1,Emmanuel Atangana,Werner Ostermann,True,
3844782,https://www.oefb.at/Spiel/Druck/3844782/,Oberliga Süd Ost,2. Runde,22.08.2025,18:30,Waldstadion Dietersdorf (Hauptfeld),356,Gerald Bognar,Aldin Hasanovic; Thomas Kahlbacher,Dietersdorfer USV Loipersdorf,TSV RSI Systems Kirchberg / Raab,1:2,1,2,1:1,Michael Tieber,Cristian Bisztriszki-Kovacs,True,
3844653,https://www.oefb.at/Spiel/Druck/3844653/,Oberliga Süd Ost,3. Runde,30.08.2025,17:00,,300,Ing. Daniel Renner-Paul,Stojan Vukota; Gabrijell Marki,SV - SCHERMANN Erdbau- Wirtschaft Rohrbach,SVH Elektrotechnik Pfeifer Waldbach,1:0,1,0,0:0,"Peter Pfeifer , BEd","Arrigo Kurz , MSc",True,
3844757,https://www.oefb.at/Spiel/Druck/3844757/,Oberliga Süd Ost,3. Runde,29.08.2025,19:00,Sportplatz USV Deutsch Goritz (Sportplatz Deutsch Goritz),200,Serdar Altun,Franz Josef Krainer; Claudiu-Nicusor Grada,Deutsch Goritz,Dietersdorfer USV Loipersdorf,2:2,2,2,0:0,Michael Rucker,Michael Tieber,True,
3844727,https://www.oefb.at/Spiel/Druck/3844727/,Oberliga Süd Ost,3. Runde,29.08.2025,19:00,Stadion Schildbach Hartberg (Sportplatz Hartberg/U.),150,Ing. Florian Sabathi,Zvonimir Mestrovic; Reinhold Summer,Hartberg / U. USV,FC Almenland,4:2,4,2,1:2,Patrick Gruber,Markus Durlacher,True,
3844709,https://www.oefb.at/Spiel/Druck/3844709/,Oberliga Süd Ost,3. Runde,29.08.2025,19:00,,250,Ing. Martin Wangg,Ewald Dolliner; Markus Liebisch,Ilztal,SV TRIOTRONIK KROTTENDORF,0:0,0,0,0:0,"DI (FH) Peter Reiter , MBA",Emmanuel Atangana,True,
3844724,https://www.oefb.at/Spiel/Druck/3844724/,Oberliga Süd Ost,3. Runde,29.08.2025,19:00,,350,Dr. Patrik Kügerl,Fahrudin Pedljic; Elvis Crnac,SV ADA Anger,Pischelsdorf,1:6,1,6,1:1,Ing. Christof Seidl,"Mag. Christian Waldl , BEd",True,
3844675,https://www.oefb.at/Spiel/Druck/3844675/,Oberliga Süd Ost,3. Runde,29.08.2025,19:00,,,Edin Kudic,Ing. Franz Deutschmann; Selami Jashanica,SV multicenter FELDBACH 1919,SV LICHT - LOIDL Lafnitz II,3:1,3,1,2:1,Werner Ostermann,Zoltan Vasas,True,
3844747,https://www.oefb.at/Spiel/Druck/3844747/,Oberliga Süd Ost,3. Runde,29.08.2025,18:30,Raiffeisenstadion Kirchberg/R. (Sportplatz Kirchberg/R.),300,Dominik Salzger,Erwin Komornyik; Robert Primus,TSV RSI Systems Kirchberg / Raab,St. Margarethen / R.,1:2,1,2,1:2,Cristian Bisztriszki-Kovacs,Jakob Färber,True,
3844743,https://www.oefb.at/Spiel/Druck/3844743/,Oberliga Süd Ost,4. Runde,09.09.2025,18:45,Sport- u. Freizeitzentrum Passail (Sportplatz Passail),120,Thomas Fluch,Roland Gierer; Sabine Weissl,FC Almenland,SV multicenter FELDBACH 1919,0:2,0,2,0:2,Markus Durlacher,Werner Ostermann,True,
3844730,https://www.oefb.at/Spiel/Druck/3844730/,Oberliga Süd Ost,4. Runde,06.09.2025,18:45,Waldbach (Waldstadion) (Sportplatz Waldbach),100,Christian Omulec,Daniel Schalk; Ahmad Reish,SVH Elektrotechnik Pfeifer Waldbach,TSV RSI Systems Kirchberg / Raab,0:4,0,4,0:0,"Arrigo Kurz , MSc",Cristian Bisztriszki-Kovacs,True,
3844669,https://www.oefb.at/Spiel/Druck/3844669/,Oberliga Süd Ost,4. Runde,05.09.2025,19:00,,250,Mag. Patrick Schenke,DI (FH) Philipp Schauer; Tomislav Kemfelja,Ilztal,SV ADA Anger,0:0,0,0,0:0,"DI (FH) Peter Reiter , MBA",Ing. Christof Seidl,True,
3844627,https://www.oefb.at/Spiel/Druck/3844627/,Oberliga Süd Ost,4. Runde,05.09.2025,19:00,,300,"DI Alexander Pintscher , BSc",Manuel Reinbacher; Robert Primus,Pischelsdorf,SV - SCHERMANN Erdbau- Wirtschaft Rohrbach,1:3,1,3,0:2,"Mag. Christian Waldl , BEd","Peter Pfeifer , BEd",True,
3844689,https://www.oefb.at/Spiel/Druck/3844689/,Oberliga Süd Ost,4. Runde,05.09.2025,19:00,,150,Gerhard Wango,Michael Riedel; Sven Rudolf Gierer,SV TRIOTRONIK KROTTENDORF,SV LICHT - LOIDL Lafnitz II,0:2,0,2,0:0,Emmanuel Atangana,Zoltan Vasas,True,
3844628,https://www.oefb.at/Spiel/Druck/3844628/,Oberliga Süd Ost,4. Runde,05.09.2025,19:00,St. Margarethen/R (Edi Glieder Stadion) (Edi Glieder Stadion St. Margarethen/R.),200,Franz Josef Krainer,DI Samir Hodzic; Lukas Durlacher,St. Margarethen / R.,Deutsch Goritz,1:2,1,2,0:0,Jakob Färber,Michael Rucker,True,
3844775,https://www.oefb.at/Spiel/Druck/3844775/,Oberliga Süd Ost,4. Runde,05.09.2025,18:30,Waldstadion Dietersdorf (Hauptfeld),250,Erwin Komornyik,Patrick Strini; Martin Hartner,Dietersdorfer USV Loipersdorf,Hartberg / U. USV,0:1,0,1,0:1,Michael Tieber,Patrick Gruber,True,
3844707,https://www.oefb.at/Spiel/Druck/3844707/,Oberliga Süd Ost,5. Runde,13.09.2025,17:00,,300,"Ing. BSc. Klaus Temmel , MA",Mag. Thomas Ofner; Emil Spari,Hartberg / U. USV,St. Margarethen / R.,0:1,0,1,0:0,Patrick Gruber,Jakob Färber,True,
