match_id,side,team,role,number,player,captain,coach
3842845,home,AKA RZ Pellets WAC U18,starter,23,Aronas Narbekovas,False,Alexander Johannes Johannsen
3842845,home,AKA RZ Pellets WAC U18,bench,21,Elias Tscharre,False,Alexander Johannes Johannsen
3842845,home,AKA RZ Pellets WAC U18,bench,05,Christopher Kaindl,False,Alexander Johannes Johannsen
3842845,home,AKA RZ Pellets WAC U18,bench,13,Leif Anton Arvid Schoster,False,Alexander Johannes Johannsen
3842845,home,AKA RZ Pellets WAC U18,bench,14,Leo Vidovic,False,Alexander Johannes Johannsen
3842845,home,AKA RZ Pellets WAC U18,bench,17,Marco Lenuweit,False,Alexander Johannes Johannsen
3842845,home,AKA RZ Pellets WAC U18,bench,19,Moritz Heinz Korak,False,Alexander Johannes Johannsen
3842845,home,AKA RZ Pellets WAC U18,bench,22,Florian Pechmann,False,Alexander Johannes Johannsen
3842845,away,AKA St. Pölten NÖ U18,starter,21,Hermes Schmidt,False,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,starter,03,Sandro Pavic,False,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,starter,04,Matteo Schön,False,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,starter,06,Christoph Bertl,False,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,starter,07,Thiago Sieber,False,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,starter,08,Fabian Hafenscher,True,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,starter,11,David Pöll,False,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,starter,12,Keanu Spevak-Hazelwood,False,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,starter,14,David Dimoski,False,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,starter,17,Tristan Obersheimer,False,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,starter,22,Marek Kolodziejczyk,False,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,bench,24,David Hameder,False,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,bench,02,Matteo Sagl,False,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,bench,05,Matthias Benjamin Mal,False,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,bench,10,Maximilian Schmidt,False,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,bench,16,Paul Lammerhuber,False,Marcel Lücke
3842845,away,AKA St. Pölten NÖ U18,bench,20,Basil Thalappillil,False,Marcel Lücke
3842921,home,Fußballakademie Burgenland U18,starter,01,Jonas Kollar,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,starter,05,Jon Berisha,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,starter,06,Luka Grabovac,True,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,starter,07,Alessandro Nukic,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,starter,09,Zoaib Rahman Walizadah,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,starter,10,Amel Duran,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,starter,11,Noah Precilla,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,starter,15,Ben Kieras,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,starter,16,Jonas Keinz,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,starter,19,Felix Aigner,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,starter,20,Marc Zimmermann,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,bench,21,Emil Özelt,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,bench,02,Ardit Kastrati,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,bench,03,Niclas Zefferer,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,bench,12,Sebastian Billmaier,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,bench,13,Max Wiemer,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,bench,18,Dominik Jauker,False,Philipp Pürzl
3842921,home,Fußballakademie Burgenland U18,bench,22,Benjamin Sinanovic,False,Philipp Pürzl
3842921,away,LASK Akademie OÖ U18,starter,01,Simon Brandstötter,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,starter,03,Matteo Prieler,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,starter,04,Luca Ortner,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,starter,06,Ryan Rodriguez German,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,starter,07,Luka Borojevic,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,starter,09,Fabian Jindra,True,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,starter,10,Dogukan Toy,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,starter,16,Alan Wimmer,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,starter,17,Sebastian Ringseis,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,starter,18,Jakob Wanker,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,starter,22,Niklas Hinterreiter,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,bench,21,Aldino Turbic,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,bench,05,Thomas Christian Wörndl,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,bench,08,Tobias Puchner,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,bench,11,Paul Krapf,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,bench,12,Kevin Rauch,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,bench,15,Leon Bliznac,False,Mario Mühlbauer
3842921,away,LASK Akademie OÖ U18,bench,23,Amir Hussain Muhabbi,False,Mario Mühlbauer
3842862,home,AKA Tirol U18,starter,21,Alexander Gapp,False,Michael Baur
3842862,home,AKA Tirol U18,starter,02,Ahmet Yarim,False,Michael Baur
3842862,home,AKA Tirol U18,starter,08,David Falkner,False,Michael Baur
3842862,home,AKA Tirol U18,starter,10,Theodor Hamerle,True,Michael Baur
3842862,home,AKA Tirol U18,starter,15,Elias Reiter,False,Michael Baur
3842862,home,AKA Tirol U18,starter,16,David Veskovic,False,Michael Baur
3842862,home,AKA Tirol U18,starter,17,Adrijan Panic,False,Michael Baur
3842862,home,AKA Tirol U18,starter,18,David Radovanovic,False,Michael Baur
3842862,home,AKA Tirol U18,starter,22,Simon Ilic,False,Michael Baur
3842862,home,AKA Tirol U18,starter,23,Gregor Indrist,False,Michael Baur
3842862,home,AKA Tirol U18,starter,24,Robin Leiter,False,Michael Baur
3842862,home,AKA Tirol U18,bench,01,Julian Margreiter,False,Michael Baur
3842862,home,AKA Tirol U18,bench,04,Alexander Böck,False,Michael Baur
3842862,home,AKA Tirol U18,bench,06,Florian Schmitt,False,Michael Baur
3842862,home,AKA Tirol U18,bench,07,Irko Musie Yohannes,False,Michael Baur
3842862,home,AKA Tirol U18,bench,09,Simon Schüllner,False,Michael Baur
3842862,home,AKA Tirol U18,bench,19,Luca Narr,False,Michael Baur
3842862,home,AKA Tirol U18,bench,20,Xaver Neumann,False,Michael Baur
3842862,away,AKA Steiermark - Sturm Graz U18,starter,01,Nico Knezevic,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,starter,07,Mate Grgic,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,starter,08,Jonas Petritsch,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,starter,10,Dijon Shala,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,starter,12,Jonas Peinhart,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,starter,14,Tim Huber,True,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,starter,17,Janne Gratzei,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,starter,19,Tim Ulreich,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,starter,22,Luca Christoph Morgenstern,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,starter,23,Timo Petritsch,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,starter,25,Oliver Weitzendorfer,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,bench,29,Sandro Lalic,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,bench,02,Timo Wagner,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,bench,03,Aleksander Bogatin,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,bench,05,Paul Lechner,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,bench,06,Connor Cameron Hönlein,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,bench,11,Maurice Lackner,False,Thomas Hösele
3842862,away,AKA Steiermark - Sturm Graz U18,bench,16,Adrian Pojer,False,Thomas Hösele
3843088,home,AKA SV Ried U18,starter,01,Benaja Marlon Frey,False,Denis Omic
3843088,home,AKA SV Ried U18,starter,02,Simon Schwaiger,False,Denis Omic
3843088,home,AKA SV Ried U18,starter,04,Ante Antosovic,False,Denis Omic
3843088,home,AKA SV Ried U18,starter,08,Edin Shabani,False,Denis Omic
3843088,home,AKA SV Ried U18,starter,10,Volodymyr Danylenko,False,Denis Omic
3843088,home,AKA SV Ried U18,starter,11,Paul Antic,False,Denis Omic
3843088,home,AKA SV Ried U18,starter,17,Nicolas Jesic,False,Denis Omic
3843088,home,AKA SV Ried U18,starter,22,Leonit Zeqiri,False,Denis Omic
3843088,home,AKA SV Ried U18,starter,23,Gregor Martinetz,False,Denis Omic
3843088,home,AKA SV Ried U18,starter,24,Yannick Steingreß,True,Denis Omic
3843088,home,AKA SV Ried U18,starter,27,Alessandro Goiginger,False,Denis Omic
3843088,home,AKA SV Ried U18,bench,21,Lars Latic,False,Denis Omic
3843088,home,AKA SV Ried U18,bench,03,Severin Steinbichl,False,Denis Omic
3843088,home,AKA SV Ried U18,bench,12,Julian Peric,False,Denis Omic
3843088,home,AKA SV Ried U18,bench,14,Tobias Kriechhammer,False,Denis Omic
3843088,home,AKA SV Ried U18,bench,15,Simon Brenner,False,Denis Omic
3843088,home,AKA SV Ried U18,bench,18,Niklas Dötzlhofer,False,Denis Omic
3843088,home,AKA SV Ried U18,bench,26,Julius Schwaighofer,False,Denis Omic
3843088,away,AKA Hypo Vorarlberg U18,starter,01,Dominik Samardzija,False,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,starter,04,Felix Paul Albrecht,True,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,starter,05,Halil Esref Basar,False,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,starter,07,Berke Halastar,False,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,starter,09,Micha Fröde,False,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,starter,10,Yasir Mihci,False,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,starter,12,Novak Rajic,False,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,starter,14,Daniel Sigg,False,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,starter,15,Leon Dobler,False,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,starter,17,Jannik Bereuter,False,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,starter,18,Finn Hug,False,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,bench,21,Anilberk Eliacik,False,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,bench,06,Bekem Demirkiran,False,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,bench,11,Mario Felipe Paduanello,False,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,bench,16,Ivan Karpenko,False,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,bench,19,Yaba Jerguy Makwaya,False,Peter Hlinka
3843088,away,AKA Hypo Vorarlberg U18,bench,20,Luca Vieira Pio,False,Peter Hlinka
3843061,home,AKA Admira Wacker U18,starter,01,Moritz Bichler,False,Harald Suchard
3843061,home,AKA Admira Wacker U18,starter,04,August Tscheppe,True,Harald Suchard
3843061,home,AKA Admira Wacker U18,starter,06,Ben Wieselthaler,False,Harald Suchard
3843061,home,AKA Admira Wacker U18,starter,08,David Wegleitner,False,Harald Suchard
3843061,home,AKA Admira Wacker U18,starter,11,David Wallner,False,Harald Suchard
3843061,home,AKA Admira Wacker U18,starter,13,Leo Kalintsch,False,Harald Suchard
3843061,home,AKA Admira Wacker U18,starter,17,Enes Öztürk,False,Harald Suchard
3843061,home,AKA Admira Wacker U18,starter,18,Benjamin Glitia,False,Harald Suchard
3843061,home,AKA Admira Wacker U18,starter,24,Sebastian Orgler,False,Harald Suchard
3843061,home,AKA Admira Wacker U18,starter,25,Jakob Helm,False,Harald Suchard
3843061,home,AKA Admira Wacker U18,starter,26,Riad Kadrija,False,Harald Suchard
3843061,home,AKA Admira Wacker U18,bench,30,Elias Knab,False,Harald Suchard
3843061,home,AKA Admira Wacker U18,bench,03,Markus Haubenwallner,False,Harald Suchard
3843061,home,AKA Admira Wacker U18,bench,10,Abul Hossaini,False,Harald Suchard
3843061,home,AKA Admira Wacker U18,bench,12,Daniel Glitia,False,Harald Suchard
3843061,home,AKA Admira Wacker U18,bench,16,Riad Islamaj,False,Harald Suchard
3843061,home,AKA Admira Wacker U18,bench,19,Domenik Mitrovic,False,Harald Suchard
3843061,away,AKA SK Rapid U18,starter,24,Ferenc Lanyi,False,Daniel Kogler
3843061,away,AKA SK Rapid U18,starter,03,Paul Ertl,True,Daniel Kogler
3843061,away,AKA SK Rapid U18,starter,04,Amar Hadzimuratovic,False,Daniel Kogler
3843061,away,AKA SK Rapid U18,starter,06,Marcel Stöhr,False,Daniel Kogler
3843061,away,AKA SK Rapid U18,starter,07,David Polke,False,Daniel Kogler
3843061,away,AKA SK Rapid U18,starter,09,Elias Kolp,False,Daniel Kogler
3843061,away,AKA SK Rapid U18,starter,10,Edin Jakupi,False,Daniel Kogler
3843061,away,AKA SK Rapid U18,starter,14,Stefan Petrovic,False,Daniel Kogler
3843061,away,AKA SK Rapid U18,starter,17,Philipp Moizi,False,Daniel Kogler
3843061,away,AKA SK Rapid U18,starter,18,Edvin Rahmani,False,Daniel Kogler
3843061,away,AKA SK Rapid U18,starter,29,Lukas Posch,False,Daniel Kogler
3843061,away,AKA SK Rapid U18,bench,01,Philip Hedl,False,Daniel Kogler
3843061,away,AKA SK Rapid U18,bench,02,Eren Yildirim,False,Daniel Kogler
3843061,away,AKA SK Rapid U18,bench,16,Samet Kurt,False,Daniel Kogler
3843061,away,AKA SK Rapid U18,bench,25,Tare Augustine Ekereokosu,False,Daniel Kogler
3843061,away,AKA SK Rapid U18,bench,28,Leon Baresic,False,Daniel Kogler
3843061,away,AKA SK Rapid U18,bench,30,Muhammed Tazi,False,Daniel Kogler
3842795,home,AKA Admira Wacker U18,starter,01,Elias Knab,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,starter,03,Markus Haubenwallner,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,starter,04,August Tscheppe,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,starter,06,Ben Wieselthaler,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,starter,08,David Wegleitner,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,starter,11,David Wallner,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,starter,12,Daniel Glitia,True,Harald Suchard
3842795,home,AKA Admira Wacker U18,starter,13,Leo Kalintsch,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,starter,18,Benjamin Glitia,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,starter,24,Sebastian Orgler,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,starter,25,Riad Kadrija,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,bench,30,Moritz Bichler,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,bench,02,Umut Mustafa,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,bench,09,Selmin Jaganjac,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,bench,10,Abul Hossaini,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,bench,15,Julian Klein,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,bench,20,Alessandro Zidek,False,Harald Suchard
3842795,home,AKA Admira Wacker U18,bench,21,Elias Vollnhofer,False,Harald Suchard
3842795,away,AKA FK Austria Wien U18,starter,01,Marcel Alphonsus,False,Patrick Fürst
3842795,away,AKA FK Austria Wien U18,starter,02,Can Danis,False,Patrick Fürst
3842795,away,AKA FK Austria Wien U18,starter,03,Tomy Baotic,True,Patrick Fürst
3842795,away,AKA FK Austria Wien U18,starter,04,Ognjen Ivanovic,False,Patrick Fürst
3842795,away,AKA FK Austria Wien U18,starter,05,Arturo Schuhfried,False,Patrick Fürst
3842795,away,AKA FK Austria Wien U18,starter,06,Devran Gündük,False,Patrick Fürst
3842795,away,AKA FK Austria Wien U18,starter,07,Silas Schoppitsch,False,Patrick Fürst
3842795,away,AKA FK Austria Wien U18,starter,08,Noel Polonkai,False,Patrick Fürst
3842795,away,AKA FK Austria Wien U18,starter,09,Illia Menshykov,False,Patrick Fürst
3842795,away,AKA FK Austria Wien U18,starter,10,Bruno Jerabek,False,Patrick Fürst
3842795,away,AKA FK Austria Wien U18,starter,11,Kimi Köck,False,Patrick Fürst
3842795,away,AKA FK Austria Wien U18,bench,22,Daris Strukar,False,Patrick Fürst
3842795,away,AKA FK Austria Wien U18,bench,12,David Lukic,False,Patrick Fürst
3842795,away,AKA FK Austria Wien U18,bench,13,Oskar Schwarz,False,Patrick Fürst
3842795,away,AKA FK Austria Wien U18,bench,14,Cristiano Zodl,False,Patrick Fürst
3843018,home,LASK Akademie OÖ U18,starter,01,Fabian Schillinger,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,starter,04,Luca Ortner,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,starter,06,Ryan Rodriguez German,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,starter,07,Luka Borojevic,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,starter,09,Fabian Jindra,True,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,starter,10,Dogukan Toy,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,starter,16,Kaden Bauer De Jarnette,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,starter,17,Sebastian Ringseis,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,starter,19,Alan Wimmer,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,starter,20,Peyton Allan Presson,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,starter,22,Niklas Hinterreiter,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,bench,21,Maximilian Richter-Trummer,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,bench,02,Jakob Wansch,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,bench,03,Matteo Prieler,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,bench,05,Anas Hinidy,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,bench,14,Lukas Bozsoki,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,bench,18,Georg Josef Haselberger,False,Mario Mühlbauer
3843018,home,LASK Akademie OÖ U18,bench,23,Amir Hussain Muhabbi,False,Mario Mühlbauer
3843018,away,Red Bull Akademie U18,starter,31,Teo Hupfauf,False,Tobias Kern
3843018,away,Red Bull Akademie U18,starter,05,Elias Josef Mitterbauer,False,Tobias Kern
3843018,away,Red Bull Akademie U18,starter,06,Dovas Grudzinskas,False,Tobias Kern
3843018,away,Red Bull Akademie U18,starter,09,Nicolas Jozepovic,False,Tobias Kern
3843018,away,Red Bull Akademie U18,starter,10,Jakob Werner,False,Tobias Kern
3843018,away,Red Bull Akademie U18,starter,19,Quoc Khai Nguyen,False,Tobias Kern
3843018,away,Red Bull Akademie U18,starter,20,Rafael Feldinger,False,Tobias Kern
3843018,away,Red Bull Akademie U18,starter,23,Miha Matjasec,False,Tobias Kern
3843018,away,Red Bull Akademie U18,starter,24,Jan Karner,True,Tobias Kern
3843018,away,Red Bull Akademie U18,starter,25,Filip Aleksic,False,Tobias Kern
3843018,away,Red Bull Akademie U18,starter,27,Joseph Andy Mbock,False,Tobias Kern
3843018,away,Red Bull Akademie U18,bench,21,Philipp Schoibl,False,Tobias Kern
3843018,away,Red Bull Akademie U18,bench,02,Bernhard Swozil,False,Tobias Kern
3843018,away,Red Bull Akademie U18,bench,04,Emil Ganser,False,Tobias Kern
3843018,away,Red Bull Akademie U18,bench,11,Said Nisic,False,Tobias Kern
3843018,away,Red Bull Akademie U18,bench,17,Arion Selimi,False,Tobias Kern
3843018,away,Red Bull Akademie U18,bench,18,Christoph Schaider,False,Tobias Kern
3843018,away,Red Bull Akademie U18,bench,28,Nico Berger,False,Tobias Kern
3842858,home,AKA RZ Pellets WAC U18,starter,01,Kristupas Cepulis,False,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,starter,04,Peter Spannring,False,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,starter,05,Marvin Luca Antonitsch,False,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,starter,06,Sebastian Herrnhofer,True,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,starter,07,Chris Jazbar,False,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,starter,08,Stefan Maierhofer,False,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,starter,09,Constantin Johann Zuschlag,False,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,starter,15,Armin Zukic,False,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,starter,16,Gabriel Johannes Ortner,False,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,starter,18,Peter Gregor Moser,False,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,starter,19,Moritz Heinz Korak,False,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,bench,21,Moritz Helmut Doujak,False,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,bench,13,Leif Anton Arvid Schoster,False,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,bench,14,Leo Vidovic,False,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,bench,17,Florian Pechmann,False,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,bench,20,Tobias Knafelc,False,Alexander Johannes Johannsen
3842858,home,AKA RZ Pellets WAC U18,bench,22,Christopher Kaindl,False,Alexander Johannes Johannsen
3842858,away,AKA Steiermark - Sturm Graz U18,starter,01,Nico Knezevic,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,starter,04,Julian Lennard Schmuck,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,starter,05,Paul Lechner,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,starter,07,Janne Gratzei,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,starter,08,Jonas Petritsch,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,starter,10,Dijon Shala,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,starter,11,Jonas Peinhart,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,starter,14,Tim Huber,True,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,starter,19,Florian Endthaller,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,starter,23,Timo Petritsch,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,starter,26,Luca Christoph Morgenstern,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,bench,29,Sandro Lalic,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,bench,06,Jakob Zoran Hauser,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,bench,09,Connor Cameron Hönlein,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,bench,12,Maurice Lackner,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,bench,16,Adrian Pojer,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,bench,17,Fynn Christian Kotzbek,False,Thomas Hösele
3842858,away,AKA Steiermark - Sturm Graz U18,bench,22,Cristiano Jance,False,Thomas Hösele
3842917,home,AKA SV Ried U18,starter,01,Benaja Marlon Frey,False,Denis Omic
3842917,home,AKA SV Ried U18,starter,02,Simon Schwaiger,False,Denis Omic
3842917,home,AKA SV Ried U18,starter,04,Ante Antosovic,False,Denis Omic
3842917,home,AKA SV Ried U18,starter,06,Alessandro Goiginger,False,Denis Omic
3842917,home,AKA SV Ried U18,starter,07,Michael Awolola,False,Denis Omic
3842917,home,AKA SV Ried U18,starter,08,Edin Shabani,False,Denis Omic
3842917,home,AKA SV Ried U18,starter,09,Oliver Koplarovics,False,Denis Omic
3842917,home,AKA SV Ried U18,starter,10,Volodymyr Danylenko,False,Denis Omic
3842917,home,AKA SV Ried U18,starter,19,Michael Viehböck,False,Denis Omic
3842917,home,AKA SV Ried U18,starter,22,Leonit Zeqiri,False,Denis Omic
3842917,home,AKA SV Ried U18,starter,24,Yannick Steingreß,True,Denis Omic
3842917,home,AKA SV Ried U18,bench,21,Tobias Sturm,False,Denis Omic
3842917,home,AKA SV Ried U18,bench,14,Tobias Kriechhammer,False,Denis Omic
3842917,home,AKA SV Ried U18,bench,15,Simon Brenner,False,Denis Omic
3842917,home,AKA SV Ried U18,bench,16,Leon Gruber,False,Denis Omic
3842917,home,AKA SV Ried U18,bench,18,Niklas Dötzlhofer,False,Denis Omic
3842917,home,AKA SV Ried U18,bench,25,Tarik Harcevic,False,Denis Omic
3842917,home,AKA SV Ried U18,bench,27,Isak Jan Majstorovic,False,Denis Omic
3842917,away,AKA St. Pölten NÖ U18,starter,21,Hermes Schmidt,False,Marcel Lücke
3842917,away,AKA St. Pölten NÖ U18,starter,02,Matteo Sagl,False,Marcel Lücke
3842917,away,AKA St. Pölten NÖ U18,starter,04,Matteo Schön,True,Marcel Lücke
3842917,away,AKA St. Pölten NÖ U18,starter,06,Christoph Bertl,False,Marcel Lücke
3842917,away,AKA St. Pölten NÖ U18,starter,07,Thiago Sieber,False,Marcel Lücke
3842917,away,AKA St. Pölten NÖ U18,starter,08,Simon Weintögl,False,Marcel Lücke
3842917,away,AKA St. Pölten NÖ U18,starter,11,David Pöll,False,Marcel Lücke
3842917,away,AKA St. Pölten NÖ U18,starter,12,Keanu Spevak-Hazelwood,False,Marcel Lücke
3842917,away,AKA St. Pölten NÖ U18,starter,14,David Dimoski,False,Marcel Lücke
3842917,away,AKA St. Pölten NÖ U18,starter,19,Patrizio Rupp,False,Marcel Lücke
3842917,away,AKA St. Pölten NÖ U18,starter,22,Marek Kolodziejczyk,False,Marcel Lücke
3842917,away,AKA St. Pölten NÖ U18,bench,24,David Hameder,False,Marcel Lücke
3842917,away,AKA St. Pölten NÖ U18,bench,05,Matthias Benjamin Mal,False,Marcel Lücke
3842917,away,AKA St. Pölten NÖ U18,bench,16,Simon Schmid,False,Marcel Lücke
