player_id,name,birth_year,age,teams,competitions,minutes,matches,off,def,total,peak,pct_total,pct_peak,pct_talent
1335820,Dániel Sváb,1990,36,SV Leithaprodersdorf,Burgenlandliga,3416,42,-0.0441,-0.0142,-0.0583,0.2717,89.1,89.1,49.5
1482871,Yuri Fujikawa,2003,23,FavAC / Wiener Viktoria,Regionalliga Ost,1908,30,-0.018,-0.0403,-0.0583,-0.0283,84.2,84.2,60.8
1006549,Alexander Machorka,2005,21,Austria Klagenfurt,Kärntner Liga,511,6,-0.0212,-0.0371,-0.0584,0.0116,85.2,85.2,88.9
1209595,Leandro Chocholaty,2011,15,Red Bull Akademie U15,ÖFB Jugendliga U15,1025,18,-0.053,-0.0054,-0.0584,0.3116,90.8,90.8,73.1
1306145,Mateja Nedeljkovic,2005,21,Draßburg / FavAC,Burgenlandliga / Regionalliga Ost,2876,41,-0.0358,-0.0227,-0.0584,0.0116,85.3,85.3,41.4
871154,David Puntigam,,,Austria Klagenfurt / Kapfenberger SV,Kärntner Liga / Oberliga Nord,2160,24,-0.0764,0.018,-0.0584,-0.0584,,,
926216,Christoph Wolfgang Friedrich Tischner,2004,22,Spittal/Drau,Kärntner Liga,723,23,-0.0378,-0.0206,-0.0584,-0.0084,84.4,84.4,87.5
431294,Mustafa Kücük,1987,39,SV frigo Ludesch,VN.at-Eliteliga,1867,24,-0.0095,-0.0489,-0.0585,0.4615,90.3,90.3,45.2
1023487,Dusan Krpic,,,AKA GAK 1902 U16 / AKA GAK 1902 U18 / USV Fliesen Klampfer Gabersdorf,Oberliga Mitte West / ÖFB Jugendregionalliga Ost U16 / ÖFB Jugendregionalliga Ost U18,320,9,-0.0412,-0.0175,-0.0587,-0.0587,,,
930758,Benjamin Muslimovic,2004,22,Generali Union Innsbruck,HYPO TIROL Liga,1077,31,-0.0579,-0.0007,-0.0587,-0.0087,84.5,84.5,77.5
811760,Valerio Petrovic,2002,24,FC Wolfurt,Regionalliga West / VN.at-Eliteliga / VOL.AT-Eliteliga,5331,63,0.0244,-0.0831,-0.0588,-0.0488,83.0,83.0,37.1
490063,Dominik Huberts,2001,25,SV Lebring / USV Kötz-Haus Hengsberg,Landesliga / Oberliga Mitte West,3326,37,-0.0202,-0.0386,-0.0589,-0.0589,85.4,85.4,59.1
944850,Mattia Geljic,2006,20,SV Absam,HYPO TIROL Liga,2690,38,-0.0176,-0.0413,-0.0589,0.0411,86.8,86.8,41.3
1026225,Christopher Gritsch,2005,21,FC Stadlau / SV teampool Seekirchen / USC Eugendorf,Salzburger Liga / Wiener Stadtliga,563,19,-0.0486,-0.0103,-0.059,0.011,85.4,85.4,86.7
1093920,Laurin Redtenbacher,2006,20,FC Sohm Alberschwende,VN.at-Eliteliga,243,7,-0.0121,-0.0469,-0.059,0.041,86.9,86.9,97.8
1104504,David Vögele,2009,17,SV Breitenbach,HYPO TIROL Liga,322,12,0.0106,-0.0695,-0.059,0.201,84.0,84.0,97.1
1414656,Gábor Tamás Barta,2002,24,Vöcklamarkt,LT1 OÖ Liga / Regionalliga Mitte,2620,55,-0.0329,-0.0261,-0.059,-0.049,83.1,83.1,54.7
217673,Marco Ovesny,1998,28,UFC Stampfl-Bau Ostermiething,LT1 OÖ Liga,1739,39,0.0709,-0.1298,-0.059,-0.049,80.9,80.9,74.1
858524,Florian Englitsch,2005,21,Kohfidisch,Burgenland Energie Landesliga / Burgenlandliga,6517,83,-0.0967,0.0377,-0.059,0.011,85.5,85.5,32.5
1003790,Moritz Marold,,,AKA GAK 1902 U18 / Red Star Penzing / USV Hoome Mooskirchen,Oberliga Mitte West / Wiener Stadtliga / ÖFB Jugendregionalliga Ost U18,821,14,-0.0513,-0.0078,-0.0591,-0.0591,,,
333030,Jakob Kreuzer,1995,31,Union Raiffeisen Gurten,Regionalliga Mitte,4597,61,-0.1714,0.1124,-0.0591,0.0209,85.8,85.8,54.9
461002,Jan-Peter Koch,2000,26,SV Ceram Austria Frauental / SV Domaines Kilger Frauental,Landesliga / Oberliga Mitte West,3058,42,-0.0128,-0.0463,-0.0591,-0.0591,79.6,79.6,58.5
1054723,Valentin Holzer,2008,18,AKA SV Ried U16 / AKA SV Ried U18,ÖFB Jugendliga U16 / ÖFB Jugendliga U18,1179,21,0.0163,-0.0755,-0.0592,0.1508,81.4,81.4,68.6
1359824,Selim Butic,2010,16,NWZ SPG 1. Fortuna Wr. Neustadt SC U16,ÖFB Jugendregionalliga U16,169,5,-0.0101,-0.0491,-0.0592,0.2608,81.6,81.6,99.8
195446,Lukas Karner,1997,29,ESV Raiffeisen St.Michael,Oberliga Nord,2069,24,-0.0224,-0.0369,-0.0592,-0.0292,83.4,83.4,74.6
485217,Lucca Filz,2002,24,FC Stubai,HYPO TIROL Liga,267,10,-0.0501,-0.0091,-0.0592,-0.0492,83.3,83.3,99.0
1430678,Nikolay Borisov,2002,24,Union Unis Gschwandt ,LT1 OÖ Liga,924,14,-0.0249,-0.0344,-0.0593,-0.0493,83.5,83.5,88.1
779834,Gabriel Rokov,2001,25,ASK Mochart Köflach,Landesliga,851,13,0.0236,-0.0829,-0.0594,-0.0594,85.6,85.6,91.8
897652,Senad Buljubasic,2004,22,ATV MERCANDO Irdning / SC Tactix Liezen,Oberliga Nord,776,16,-0.0576,-0.0018,-0.0594,-0.0094,84.6,84.6,86.7
1009392,Benjamin Manfred Pieber,2006,20,ESV Raiffeisen St.Michael,Oberliga Nord,749,14,-0.0241,-0.0354,-0.0595,0.0405,87.0,87.0,79.2
412504,Felix Kneringer,1999,27,Oberland West,HYPO TIROL Liga,1980,22,0.0227,-0.0823,-0.0595,-0.0595,79.5,79.5,69.2
934762,Mateo Zilic,2007,19,AKA St. Pölten NÖ U18 / SKN St. Pölten,11teamsports 1. Landesliga / ÖFB Jugendliga U18,4057,61,-0.0577,-0.0018,-0.0595,0.0905,81.7,81.7,32.6
1170948,Clemens Fronek,2009,17,WAF pinova Telekom,Wiener Stadtliga,1520,18,-0.054,-0.0057,-0.0596,0.2004,84.2,84.2,62.8
416048,Marcel Pirchmoser,2000,26,SV Brixen,HYPO TIROL Liga,5504,65,-0.002,-0.0577,-0.0597,-0.0597,79.9,79.9,41.5
709986,Lukas Matschinger,1999,27,SV Schwechat,Wiener Stadtliga,283,11,0.001,-0.0608,-0.0597,-0.0597,79.7,79.7,97.2
861045,Jona Klingenschmid,2005,21,SC Münster,HYPO TIROL Liga,209,7,0.0136,-0.0733,-0.0597,0.0103,85.7,85.7,99.1
1537566,Ryan Wesley Ogam Rabok,2004,22,WAC,Regionalliga Mitte,761,9,-0.0544,-0.0054,-0.0598,-0.0098,84.8,84.8,87.1
1047189,Stipo Colic,1992,34,FC Puch,Salzburger Liga,7100,80,-0.0916,0.0316,-0.06,0.15,85.8,85.8,40.3
864009,Nico Daniel Taschwer,2004,22,Austria Klagenfurt / TSV McDonald´s St. Johann / Treibach,Kärntner Liga / Regionalliga Mitte / Regionalliga West,1170,36,-0.0206,-0.0394,-0.06,-0.01,84.9,84.9,76.2
875910,Octavian Sicoe,,,SV frigo Ludesch,VN.at-Eliteliga,147,4,-0.0116,-0.0484,-0.06,-0.06,,,
1281211,Kilian Andreas Franzel,2008,18,NWZ FC Pinzgau Saalfelden U16 / NWZ FC Pinzgau Saalfelden U18,ÖFB Jugendregionalliga Ost U16 / ÖFB Jugendregionalliga Ost U18 / ÖFB Jugendregionalliga U16 / ÖFB Jugendregionalliga U18,734,19,-0.0066,-0.0535,-0.0601,0.1499,81.5,81.5,82.1
826607,Muhammet Özdemir,2000,26,1.Simmeringer SC / FavAC,Regionalliga Ost / Wiener Stadtliga,1994,33,-0.0667,0.0066,-0.0601,-0.0601,80.1,80.1,69.8
951203,Mathias Haider,2005,21,SC Zwettl,11teamsports 1. Landesliga,946,18,-0.0562,-0.0039,-0.0601,0.0099,85.8,85.8,76.7
1068447,Aldin Softic,2008,18,AKA SK Rapid U16 / AKA SK Rapid U18,ÖFB Jugendliga U16 / ÖFB Jugendliga U18,1555,18,-0.0224,-0.0379,-0.0602,0.1498,81.6,81.6,59.5
1142037,Jure Petric,,,St. Anna/A.,Regionalliga Mitte,7560,84,-0.0839,0.0237,-0.0602,-0.0602,,,
824166,Clemens Stiglitz,2005,21,Klingenbach,Burgenland Energie Landesliga / Burgenlandliga,774,30,-0.0083,-0.0519,-0.0602,0.0098,85.9,85.9,80.4
868424,Yoni Mpayi Ngamiteni,1998,28,SV Hall,HYPO TIROL Liga,3184,42,-0.052,-0.0082,-0.0602,-0.0502,81.1,81.1,57.1
1230821,Marco Siverio Toro,,,LASK,Regionalliga Mitte,209,3,-0.003,-0.0573,-0.0603,-0.0603,,,
1527465,Lejs Plicanic,2002,24,Gleisdorf 09,Regionalliga Mitte,356,9,0.0016,-0.0618,-0.0603,-0.0503,83.6,83.6,97.4
336115,Johannes Wampl,1985,41,UFV Thalgau,Salzburger Liga,180,2,-0.0029,-0.0573,-0.0603,0.5197,88.5,88.5,100.0
1023150,Tobias Hofer,2007,19,NWZ FC Pinzgau Saalfelden U18,ÖFB Jugendregionalliga Ost U18,902,11,-0.0247,-0.0358,-0.0605,0.0895,81.9,81.9,74.0
1067503,Moritz Bichler,2009,17,AKA Admira Wacker U18 / NWZ SPG SKU Amstetten/AFW U16,ÖFB Jugendliga U18 / ÖFB Jugendregionalliga U16,1301,17,-0.0335,-0.027,-0.0605,0.1995,84.3,84.3,69.8
226907,Lukas Bernhard Schloffer,1999,27,DSV Leoben / Kalsdorf / TUS Raiba Layjet Heiltherme Bad Waltersdorf,Landesliga,3964,53,0.005,-0.0655,-0.0605,-0.0605,80.0,80.0,50.1
333897,Alexander Eckmayr,1999,27,SCR Altach Juniors (Amateure),Regionalliga West,180,2,0.0092,-0.0698,-0.0605,-0.0605,80.2,80.2,98.8
483953,Miroslav Cirkovic,2000,26,FC Hertha Wels / Hertha Wels,Regionalliga Mitte,2944,47,-0.033,-0.0274,-0.0605,-0.0605,80.3,80.3,60.4
625841,Philip Holzer,1999,27,Stockerau,11teamsports 1. Landesliga,4548,52,-0.0597,-0.0008,-0.0605,-0.0605,80.4,80.4,45.7
893467,Alexander Stöhr,2004,22,St. Peter/Au,11teamsports 1. Landesliga,419,9,-0.0079,-0.0526,-0.0605,-0.0105,85.1,85.1,94.3
1385919,Anton Markus Cichos,2000,26,Horitschon / Kremser SC,Burgenland Energie Landesliga / Regionalliga Ost,1410,16,-0.0818,0.0212,-0.0606,-0.0606,80.6,80.6,81.3
937568,Jonas Gruber,2006,20,FC Stubai,HYPO TIROL Liga,274,11,-0.0427,-0.0179,-0.0606,0.0394,87.2,87.2,94.2
944832,Sebastian Kobler,2006,20,USC Eugendorf,Salzburger Liga,657,25,-0.0302,-0.0305,-0.0606,0.0394,87.3,87.3,82.6
1022218,Michael Martin,2008,18,NWZ SKN St. Pölten U16,ÖFB Jugendregionalliga Ost U16,708,9,-0.0364,-0.0244,-0.0607,0.1493,81.7,81.7,83.1
1127278,Denis Ravas,2008,18,FC Stadtwerke Judenburg / NWZ DSV Leoben U16,Oberliga Nord / ÖFB Jugendregionalliga Ost U16,1912,31,0.0039,-0.0646,-0.0607,0.1493,81.8,81.8,50.6
1154398,Sebastian Heiml,2010,16,NWZ SPG SKU Amstetten / AFW U16,ÖFB Jugendregionalliga U16,1926,24,-0.0486,-0.012,-0.0607,0.2593,81.7,81.7,49.2
1394488,Jose-Andrei Rostas,2008,18,Kapfenberger SV / NWZ KSV 1919 U16 / NWZ SPG KSV 1919 U18,Oberliga Nord / ÖFB Jugendregionalliga Ost U16 / ÖFB Jugendregionalliga U18,3240,47,-0.0526,-0.008,-0.0607,0.1493,82.0,82.0,37.6
336763,Mario Bergmüller,1990,36,UFC SV Hallwang,Salzburger Liga,955,11,-0.0016,-0.0591,-0.0607,0.2693,90.1,90.1,97.0
816795,Max Richter,2002,24,SK Vorwärts Steyr / Union PROCON Dietach / Wiener Viktoria,LT1 OÖ Liga / Regionalliga Mitte / Regionalliga Ost,2269,46,0.0201,-0.0808,-0.0607,-0.0507,83.8,83.8,59.1
823763,Alexander Wiedenhofer,2003,23,FC Almenland,Oberliga Süd Ost,2070,25,-0.0066,-0.0541,-0.0607,-0.0307,84.4,84.4,57.8
841551,Nardi Lazaric,2002,24,SV Domaines Kilger Frauental,Landesliga,1221,23,-0.0058,-0.0549,-0.0607,-0.0507,84.0,84.0,79.0
930033,David Schelling,2005,21,SC Austria Lustenau Amateure,VN.at-Eliteliga / VOL.AT-Eliteliga,2354,35,-0.0183,-0.0425,-0.0607,0.0093,86.1,86.1,47.8
1145788,Amir Hossain Mirishkar,2007,19,AKA GAK 1902 U18,ÖFB Jugendregionalliga Ost U18,361,6,-0.0167,-0.0441,-0.0608,0.0892,82.0,82.0,93.0
1386083,Marco Marxer,,,blum FC Höchst,VN.at-Eliteliga,850,14,-0.0373,-0.0235,-0.0608,-0.0608,,,
1433876,Victor Maric,,,Kalsdorf,Landesliga,817,12,-0.0148,-0.0461,-0.0609,-0.0609,,,
479790,Julian Stocker,2001,25,SC Tactix Liezen,Oberliga Nord,2037,23,-0.0218,-0.0391,-0.0609,-0.0609,85.8,85.8,69.7
926239,Kilian Schönberger,,,SU STRASSER Steine St. Martin i.M.,LT1 OÖ Liga,540,6,-0.0113,-0.0496,-0.0609,-0.0609,,,
1081975,Moritz Schindl,2008,18,NWZ Horn-Hollabrunn U16 / NWZ Horn-Hollabrunn U18,ÖFB Jugendregionalliga Ost U16 / ÖFB Jugendregionalliga U18,508,16,-0.0233,-0.0377,-0.061,0.149,82.1,82.1,89.0
1099659,Timo Noel Müller,2009,17,NWZ SKN St. Pölten U16,ÖFB Jugendregionalliga U16,625,15,-0.0323,-0.0287,-0.061,0.199,84.4,84.4,90.9
1529603,Mark Ceh,2001,25,Nußdorf,Kärntner Liga,1886,26,-0.0205,-0.0404,-0.061,-0.061,86.0,86.0,74.1
741401,Lukas Kellner,2001,25,SG Rohrbach/St. Veit,11teamsports 1. Landesliga,2925,38,-0.0739,0.0129,-0.061,-0.061,86.2,86.2,61.7
945226,David Ewemade,2005,21,Young Violets Austria Wien,Regionalliga Ost,1972,26,-0.0355,-0.0255,-0.061,0.009,86.2,86.2,54.2
1107313,Eliah Krausl,2011,15,Fußballakademie Burgenland U15,ÖFB Jugendliga U15,1715,21,-0.029,-0.0322,-0.0611,0.3089,91.1,91.1,44.6
1175219,Clinton Osawaru,2005,21,DSV Leoben / NWZ DSV Leoben U18,Landesliga / Regionalliga Mitte / ÖFB Jugendregionalliga Ost U18,1088,21,-0.02,-0.0411,-0.0611,0.0089,86.3,86.3,73.1
1334849,Alphonse Denis Soppo,1985,41,FavAC,Regionalliga Ost,5877,75,-0.0444,-0.0167,-0.0611,0.5189,92.3,92.3,38.5
845358,Raphael Strasser,2004,22,SV Brixen,HYPO TIROL Liga,5359,65,-0.0749,0.0137,-0.0611,-0.0111,85.2,85.2,36.2
1031119,Mert Ucar,2005,21,1.Simmeringer SC,Wiener Stadtliga,465,10,-0.0386,-0.0226,-0.0612,0.0088,86.4,86.4,91.9
1197185,Noah Storczer,2009,17,AKA Burgenland / Fußballakademie Burgenland U15 / NWZ SKN St. Pölten U16 / NWZ SKN St. Pölten U18,ÖFB Jugendliga U15 / ÖFB Jugendliga U16 / ÖFB Jugendregionalliga U16 / ÖFB Jugendregionalliga U18,2176,47,-0.0659,0.0047,-0.0612,0.1988,84.6,84.6,49.4
1387094,Robert Marko,2000,26,ASV Siegendorf 1930 / SG Rohrbach/St. Veit,11teamsports 1. Landesliga / Burgenland Energie Landesliga,3248,38,-0.0157,-0.0455,-0.0612,-0.0612,80.8,80.8,58.1
1556234,Filip Radojkovic,1999,27,1.Simmeringer SC,Wiener Stadtliga,1144,13,-0.0661,0.0049,-0.0612,-0.0612,80.7,80.7,84.1
288166,Julian Hobel,1995,31,Ferlach Atus,Kärntner Liga,3204,49,-0.0587,-0.0025,-0.0612,0.0188,86.2,86.2,63.4
443320,Laurin Moll,1998,28,SC Admira Dornbirn 1946,VN.at-Eliteliga / VOL.AT-Eliteliga,1880,25,-0.0841,0.0229,-0.0612,-0.0512,81.4,81.4,72.5
769941,Maximilian Mad,2000,26,Klingenbach,Burgenlandliga,4368,56,-0.1403,0.0791,-0.0612,-0.0612,81.0,81.0,48.5
1007193,Silvano Pilotto,2003,23,SC Golling,Salzburger Liga,2892,34,-0.0277,-0.0336,-0.0613,-0.0313,84.6,84.6,50.4
1017354,Andre Schwingenschlögl,2007,19,NWZ FAC Wien U16 / NWZ FAC Wien U18,ÖFB Jugendregionalliga Ost U16 / ÖFB Jugendregionalliga Ost U18 / ÖFB Jugendregionalliga U18,1704,31,-0.0563,-0.005,-0.0613,0.0887,82.1,82.1,55.5
1075364,David Dreossi,2006,20,SC Münster,HYPO TIROL Liga,5280,60,-0.0587,-0.0026,-0.0613,0.0387,87.4,87.4,33.8
1162451,Yunus Andac Sahin,2007,19,NWZ FC Pinzgau Saalfelden U18,ÖFB Jugendregionalliga Ost U18,474,11,-0.0242,-0.0372,-0.0613,0.0887,82.2,82.2,89.1
1175058,Emre Oflaz,2010,16,AKA Tirol U15,ÖFB Jugendliga U15,1806,32,0.0058,-0.0671,-0.0613,0.2587,81.9,81.9,52.6
806386,Paul Sohm,2001,25,FC Sohm Alberschwende,VN.at-Eliteliga,593,10,-0.0265,-0.0347,-0.0613,-0.0613,86.4,86.4,96.6
1158646,Mersad Ramic,2007,19,Lendorf / Spittal/Drau,Kärntner Liga,2946,58,-0.046,-0.0154,-0.0614,0.0886,82.3,82.3,38.7
1462683,Mink Martin Peeters,,,SV LICHT-LOIDL Lafnitz Amat.,Landesliga,1158,16,-0.0353,-0.026,-0.0614,-0.0614,,,
363834,Marco Thaller,1997,29,USC Eugendorf,Salzburger Liga,1297,22,0.0022,-0.0637,-0.0615,-0.0315,83.7,83.7,88.3
1028769,Kenan Ramic,1995,31,Edelweiss / Union Edelweiss Linz,LT1 OÖ Liga,6568,76,-0.0319,-0.0297,-0.0616,0.0184,86.6,86.6,46.3
238322,Franco Joppi,1989,37,FC O&S Bau Andelsbuch / SPG Kaufmann Bausysteme FC Bizau,VN.at-Eliteliga / VOL.AT-Eliteliga,2340,26,-0.061,-0.0006,-0.0616,0.3384,80.0,80.0,52.9
1365788,Izidor Erazem Kamsek,2000,26,Donau / SAK,Kärntner Liga,1485,21,0.0043,-0.066,-0.0617,-0.0617,81.3,81.3,80.3
1556114,Alfred Akuamoah Appiah,1998,28,SV Haidlmair Grün-Weiß Micheldorf,LT1 OÖ Liga,536,12,-0.0447,-0.017,-0.0617,-0.0517,81.7,81.7,95.7
234134,Florian Frithum,1994,32,Stockerau,11teamsports 1. Landesliga,5325,60,-0.0367,-0.0249,-0.0617,0.0583,82.1,82.1,41.5
244929,Patrick Farkas,1992,34,SV Klöcher Bau Oberwart,Regionalliga Ost,4834,57,-0.0837,0.0219,-0.0617,0.1483,86.4,86.4,51.7
475304,Özkan Demir,2000,26,VfB Hohenems / intemann FC Lauterach,Regionalliga West,4722,64,0.0037,-0.0653,-0.0617,-0.0617,81.5,81.5,47.3
795358,Samir Mujkanovic,2002,24,ASK Mochart Köflach / DSV Leoben / FSC Hochegger Dächer Eggendorf/Hartberg Amat. / SV DIGGERS & MORE Gössendorf / Wildon,Landesliga / Oberliga Mitte West / Regionalliga Mitte,2898,65,0.0049,-0.0666,-0.0617,-0.0517,84.2,84.2,52.0
854749,Oliver Wolfmayr,2001,25,SU Vortuna Bad Leonfelden,LT1 OÖ Liga,7143,88,0.0454,-0.107,-0.0617,-0.0617,86.6,86.6,39.7
1082907,Bastian Haiden,2009,17,AKA Burgenland / Fußballakademie Burgenland U15 / Fußballakademie Burgenland U16 / Fußballakademie Burgenland U18,ÖFB Jugendliga U15 / ÖFB Jugendliga U16 / ÖFB Jugendliga U18,1016,34,0.0209,-0.0827,-0.0618,0.1982,84.7,84.7,81.2
1121034,Nico Schaller,2008,18,Fußballakademie Burgenland U16 / Mattersburger Sportverein 2020,Burgenland Energie Landesliga / Burgenlandliga / ÖFB Jugendliga U16,686,20,-0.0334,-0.0285,-0.0618,0.1482,82.2,82.2,84.4
842928,Furkan Cicek,2002,24,Draßburg / FC Deutschkreutz / FC Mauerwerk Immo,Burgenlandliga / Regionalliga Ost,2122,37,-0.1023,0.0405,-0.0618,-0.0518,84.3,84.3,63.5
235219,Gerhard Karner,1990,36,Schattendorf,Burgenlandliga,2003,27,-0.0073,-0.0546,-0.0619,0.2681,91.1,91.1,79.2
1066790,Tobias Stangl,,,SC Tactix Liezen,Oberliga Nord,1105,21,-0.0173,-0.0447,-0.062,-0.062,,,
1146707,Romeo Gruber,2010,16,NWZ SPG 1. Fortuna Wr. Neustadt SC U16,ÖFB Jugendregionalliga U16,631,8,-0.042,-0.02,-0.062,0.258,82.1,82.1,92.1
1491379,Björn Bryan Hardley,2002,24,FSC Hochegger Dächer Eggendorf/Hartberg Amat.,Landesliga,675,11,-0.0451,-0.0169,-0.062,-0.052,84.5,84.5,93.9
944465,Benjamin Leitner,2006,20,Zeltweg,Oberliga Nord,1324,23,-0.0014,-0.0606,-0.062,0.038,87.5,87.5,64.3
1115581,Alperen Karaarslan,2010,16,NWZ FC Pinzgau Saalfelden U16,ÖFB Jugendregionalliga U16,1331,35,0.0196,-0.0817,-0.0621,0.2579,82.2,82.2,65.6
1508970,Matej Luksch,1998,28,SPG Algenmax Pregarten,LT1 OÖ Liga,4050,45,-0.0904,0.0283,-0.0621,-0.0521,81.9,81.9,50.9
283369,Thomas Riepler,1997,29,Matrei,Kärntner Liga,2336,26,-0.0616,-0.0005,-0.0621,-0.0321,84.0,84.0,66.1
941671,Marcel Florian Primozic,2004,22,Bleiburg,Kärntner Liga,6414,76,-0.0497,-0.0123,-0.0621,-0.0121,85.4,85.4,34.7
1101197,Stefan Bruckner,2008,18,AKA Burgenland / Fußballakademie Burgenland U16,ÖFB Jugendliga U16,549,12,-0.0034,-0.0588,-0.0622,0.1478,82.3,82.3,88.6
1231948,Koohyar Karimi,2008,18,AKA SK Austria Klagenfurt U16 / AKA SK Austria Klagenfurt U18,ÖFB Jugendliga U16 / ÖFB Jugendregionalliga U18,157,11,-0.0227,-0.0395,-0.0622,0.1478,82.4,82.4,100.0
1250346,Egon Karic,2011,15,AKA Hypo Vorarlberg U15,ÖFB Jugendliga U15,2068,25,0.0173,-0.0795,-0.0622,0.3078,91.5,91.5,38.6
1531153,Marko Cucek Bezjak,2004,22,Wildon,Landesliga,822,16,-0.0268,-0.0354,-0.0622,-0.0122,85.5,85.5,86.5
919392,Antonio Basic,2005,21,TWL Elektra,Regionalliga Ost,450,5,-0.0377,-0.0246,-0.0623,0.0077,86.6,86.6,92.5
1013695,Nico Fischer,2006,20,EKRO Tus Krieglach,Oberliga Nord,1395,23,0.0083,-0.0706,-0.0624,0.0376,87.7,87.7,62.6
1100125,Jakob Adler,2009,17,AKA Burgenland / Fußballakademie Burgenland U15 / Fußballakademie Burgenland U16 / Fußballakademie Burgenland U18,ÖFB Jugendliga U15 / ÖFB Jugendliga U16 / ÖFB Jugendliga U18,5787,69,-0.0423,-0.0201,-0.0624,0.1976,84.8,84.8,32.5
1151772,Paul Andreas Prugger,2009,17,NWZ SPG Stripfing - Wr. Neustadt U16,ÖFB Jugendregionalliga U16,1006,21,-0.018,-0.0443,-0.0624,0.1976,85.0,85.0,82.2
1390357,Anej Milic,2000,26,SVU Tondach Gleinstätten,Oberliga Mitte West,2070,23,-0.0672,0.0048,-0.0624,-0.0624,81.7,81.7,69.1
251109,Moritz Leitner,1999,27,St. Veit SC,Kärntner Liga,2500,40,-0.045,-0.0174,-0.0624,-0.0624,80.9,80.9,63.4
288186,Dominik Peketz,1995,31,Bleiburg,Kärntner Liga,5309,79,-0.0799,0.0174,-0.0624,0.0176,87.0,87.0,52.0
918461,Mario Artmüller,2003,23,USC Eugendorf,Salzburger Liga,2365,32,-0.0477,-0.0147,-0.0624,-0.0324,84.7,84.7,53.5
1292924,Mohamad Alkharfan,2010,16,AKA SV Ried U15 / AKA SV Ried U16,ÖFB Jugendliga U15 / ÖFB Jugendliga U16,675,19,-0.0467,-0.0158,-0.0625,0.2575,82.4,82.4,90.6
441147,Furkan Alkun,1997,29,FC Nenzing,VN.at-Eliteliga / VOL.AT-Eliteliga,6341,73,-0.0863,0.0239,-0.0625,-0.0325,84.4,84.4,40.7
775371,Julian Pfeiffer,2002,24,SV TRIOTRONIK KROTTENDORF,Oberliga Süd Ost,275,4,-0.0227,-0.0398,-0.0625,-0.0525,84.7,84.7,98.1
1085675,Samuel Buchner,2006,20,SV Leithaprodersdorf,Burgenlandliga,338,13,-0.025,-0.0375,-0.0626,0.0374,87.8,87.8,93.0
1178471,Mateo Koscak,,,FC Mauerwerk Immo,Regionalliga Ost,930,12,-0.0754,0.0128,-0.0626,-0.0626,,,
1482422,Sasa Misljencevic,,,SVU Tondach Gleinstätten,Oberliga Mitte West,1704,21,-0.0573,-0.0053,-0.0626,-0.0626,,,
813104,Mario Marjanovic,2003,23,St. Jakob/Ros.,Kärntner Liga,3857,56,-0.0095,-0.053,-0.0626,-0.0326,84.9,84.9,43.8
361485,Ralph Pertl,1995,31,SV Schwarzach,Salzburger Liga,2135,25,-0.0339,-0.0289,-0.0628,0.0172,87.4,87.4,73.6
415121,Rene Schneebauer,1998,28,SC Imst,Regionalliga West,1349,29,-0.0423,-0.0205,-0.0628,-0.0528,82.2,82.2,83.8
1023598,Diego Gugg,2008,18,Red Bull Akademie U16 / Red Bull Akademie U18,ÖFB Jugendliga U16 / ÖFB Jugendliga U18,1137,13,-0.0041,-0.0588,-0.0629,0.1471,82.5,82.5,71.2
225851,Lukas Neureiter,1997,29,ESV Raiffeisen St.Michael,Oberliga Nord,1980,22,-0.003,-0.0599,-0.0629,-0.0329,84.7,84.7,76.5
361966,Christian Schnöll,1995,31,SV Wals-Grünau / UFC Siezenheim,Regionalliga West / Salzburger Liga,3596,60,0.0288,-0.0916,-0.0629,0.0171,87.8,87.8,61.0
435716,Richard Metzler,1991,35,SV frigo Ludesch,VN.at-Eliteliga / VOL.AT-Eliteliga,2376,27,-0.0023,-0.0606,-0.0629,0.2071,81.7,81.7,65.9
776425,Patrick Weinberger,2004,22,"ESV ""Barbershop Arena"" Knittelfeld / Zeltweg",Oberliga Nord,1949,25,-0.0725,0.0096,-0.0629,-0.0129,85.7,85.7,61.3
1052857,Jonas Kogler,2008,18,NWZ SKU Amstetten/AFW U16 / NWZ SPG SKU Amstetten / AFW U18 / NWZ SPG SKU Amstetten/AFW U18,ÖFB Jugendregionalliga Ost U16 / ÖFB Jugendregionalliga U18,1763,28,-0.0225,-0.0405,-0.063,0.147,82.6,82.6,55.1
1254258,Sven Patrick Den uijl,2002,24,Generali Union Innsbruck,HYPO TIROL Liga,3192,41,-0.0486,-0.0146,-0.0631,-0.0531,84.8,84.8,50.3
162773,Paul Glanz,1992,34,St. Anna/A.,Regionalliga Mitte,1502,20,-0.0284,-0.0347,-0.0631,0.1469,86.9,86.9,85.2
443011,David Smoljanovic,1997,29,SPG Kaufmann Bausysteme FC Bizau,VOL.AT-Eliteliga,2214,25,-0.03,-0.033,-0.0631,-0.0331,85.0,85.0,73.6
1528983,Julian Urmann,2010,16,AKA SV Ried U16,ÖFB Jugendliga U16,90,1,-0.009,-0.0542,-0.0632,0.2568,82.6,82.6,100.0
777414,Jakob Zrakic,2000,26,ASV Salzburg,Salzburger Liga,1326,19,-0.012,-0.0512,-0.0632,-0.0632,82.0,82.0,85.2
1115518,Maximilian Wurzl,2011,15,Fußballakademie Burgenland U15,ÖFB Jugendliga U15,1372,19,-0.0312,-0.0321,-0.0633,0.3067,91.8,91.8,59.2
